split,id,sentence,tagged_sentence,ner_labels,has_entity
train,1217,"Rais Roch Marc Christian Kabore anatarajiwa kushinda muhula mwingine madarakani , wafuasi wake wakiwa na Imani kwamba atapata ushindi wa moja kwa moja .","Rais Roch/B-PER Marc/I-PER Christian/I-PER Kabore/I-PER anatarajiwa kushinda muhula mwingine madarakani , wafuasi wake wakiwa na Imani kwamba atapata ushindi wa moja kwa moja .",O B-PER I-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O,True
train,1218,Rais Roch Marc Christian Kabore amekuwa akihimiza wapiga kura wote wa Burkina faso kushiriki katika uchaguzi huo .,Rais Roch/B-PER Marc/I-PER Christian/I-PER Kabore/I-PER amekuwa akihimiza wapiga kura wote wa Burkina/B-LOC faso/I-LOC kushiriki katika uchaguzi huo .,O B-PER I-PER I-PER I-PER O O O O O O B-LOC I-LOC O O O O O,True
train,1219,""""""""" kwa hivyo , nawahimiza wa Burkinafaso kutozembea na kushiriki katika upigaji kura kwa sababu hii inahusu demokrasia nchini Burkinafaso , inahusu maendeleo ya Burkinafaso na inahusu sana usalama wan chi yetu . """"""""",""""""""" kwa hivyo , nawahimiza wa Burkinafaso/B-LOC kutozembea na kushiriki katika upigaji kura kwa sababu hii inahusu demokrasia nchini Burkinafaso/B-LOC , inahusu maendeleo ya Burkinafaso/B-LOC na inahusu sana usalama wan chi yetu . """"""""",O O O O O O B-LOC O O O O O O O O O O O O B-LOC O O O O B-LOC O O O O O O O O O,True
train,1220,Lakini uchaguzi kumchagua rais na wabunge haujafanyika katika maeneo ambayo makundi ya wanamgambo yamekuwa yakitekeleza mashambulizi karibu kila siku .,Lakini uchaguzi kumchagua rais na wabunge haujafanyika katika maeneo ambayo makundi ya wanamgambo yamekuwa yakitekeleza mashambulizi karibu kila siku .,O O O O O O O O O O O O O O O O O O O O,False
train,1221,Mapigano hayo yamepelekea zaidi ya watu milioni moja kutoroka makwao katika muda wa miaka miwili iliyopita .,Mapigano hayo yamepelekea zaidi ya watu milioni moja kutoroka makwao katika muda wa miaka/B-DATE miwili/I-DATE iliyopita/I-DATE .,O O O O O O O O O O O O O B-DATE I-DATE I-DATE O,True
train,1222,"Watu 1 , 200 wameuawa tangu mwaka 2015 .","Watu 1 , 200 wameuawa tangu mwaka 2015/B-DATE .",O O O O O O O B-DATE O,True
train,1223,Mashambulizi kutoka kwa makundi ya wapiganaji Ukosefu wa usalama limekuwa swala kuu katika kampeni na wanajeshi wameshika doria katika sehemu mbalimbali za nchi wakati wa kampeni na uchaguzi katika nchi hiyo ya Afrika magharibi ambayo ni miongoni mwa nchi maskini sana Afrika .,Mashambulizi kutoka kwa makundi ya wapiganaji Ukosefu wa usalama limekuwa swala kuu katika kampeni na wanajeshi wameshika doria katika sehemu mbalimbali za nchi wakati wa kampeni na uchaguzi katika nchi hiyo ya Afrika/B-LOC magharibi ambayo ni miongoni mwa nchi maskini sana Afrika/B-LOC .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O B-LOC O,True
train,1224,"Wagombea 12 wa upinzani wanaowania urais dhidi yar ais Kabore , wamemkosoa kwa kushindwa kukomesha umwagikaji wa damu .","Wagombea 12 wa upinzani wanaowania urais dhidi yar ais Kabore/B-PER , wamemkosoa kwa kushindwa kukomesha umwagikaji wa damu .",O O O O O O O O O B-PER O O O O O O O O O,True
train,1225,"Kiongozi wa upinzani ambaye alimaliza katika nafasi ya pili katika uchaguzi mkuu wa mwaka 2015 Zephirin Diabre , amegombea urais kwa mara nyingine tena kupitia chama cha aliyekuwa rais Blaise Compaore .","Kiongozi wa upinzani ambaye alimaliza katika nafasi ya pili katika uchaguzi mkuu wa mwaka 2015/B-DATE Zephirin/B-PER Diabre/I-PER , amegombea urais kwa mara nyingine tena kupitia chama cha aliyekuwa rais Blaise/B-PER Compaore/I-PER .",O O O O O O O O O O O O O O B-DATE B-PER I-PER O O O O O O O O O O O O B-PER I-PER O,True
train,1226,Amedai kuwepo mipango ya kufanyika udanganyifu katika uchaguzi huo na kutaka wafuasi wake kuwa waangalifu sana wakati wa kuhesabu kura .,Amedai kuwepo mipango ya kufanyika udanganyifu katika uchaguzi huo na kutaka wafuasi wake kuwa waangalifu sana wakati wa kuhesabu kura .,O O O O O O O O O O O O O O O O O O O O O,False
train,1227,""""""""" Wapiga kura wote wa Burkina faso wanakubaliwa kuingia katika vituo vya kupigia kura na kushuhudia zoezi la kuhesabu kura .",""""""""" Wapiga kura wote wa Burkina/B-LOC faso/I-LOC wanakubaliwa kuingia katika vituo vya kupigia kura na kushuhudia zoezi la kuhesabu kura .",O O O O O B-LOC I-LOC O O O O O O O O O O O O O O,True
train,1228,Hivyo ndivyo sheria inavyosema .,Hivyo ndivyo sheria inavyosema .,O O O O O,False
train,1229,"Kwa hivyo , nahimiza kila mmoja wenu kufanya hivyo ili kuhakikisha kwamba hakuna udanganyifu unafanyika . """"""""","Kwa hivyo , nahimiza kila mmoja wenu kufanya hivyo ili kuhakikisha kwamba hakuna udanganyifu unafanyika . """"""""",O O O O O O O O O O O O O O O O O,False
train,1230,"Mazungumzo na makundi ya wapiganaji Compaore , ambaye alipinduliwa kufuatia maandamano ya mwaka 2014 baada ya kuwa madarakani kwa miaka 27 , yupo mafichoni lakini baadhi ya wapiga kura wanataka utawala wake .","Mazungumzo na makundi ya wapiganaji Compaore/B-ORG , ambaye alipinduliwa kufuatia maandamano ya mwaka 2014/B-DATE baada ya kuwa madarakani kwa miaka 27 , yupo mafichoni lakini baadhi ya wapiga kura wanataka utawala wake .",O O O O O B-ORG O O O O O O O B-DATE O O O O O O O O O O O O O O O O O O O,True
train,1231,Kampeni zilifanyika huku mashambulizi ya makundi ya wanamgambo yakiendelea na kusababisha umwagikaji wa damu .,Kampeni zilifanyika huku mashambulizi ya makundi ya wanamgambo yakiendelea na kusababisha umwagikaji wa damu .,O O O O O O O O O O O O O O O,False
train,1232,Hakuna visa vya mashambulizi vimeripotiwa jumapili wakati upigaji kura unaendelea .,Hakuna visa vya mashambulizi vimeripotiwa jumapili/B-DATE wakati upigaji kura unaendelea .,O O O O O B-DATE O O O O O,True
train,1233,"Karibu washindani wote wa Kabore wametaka kufanyike mazungumzo kati ya serikali na makundi ya wapiganaji , lakini Kabore amelikataa pendekezo hilo .","Karibu washindani wote wa Kabore/B-PER wametaka kufanyike mazungumzo kati ya serikali na makundi ya wapiganaji , lakini Kabore/B-PER amelikataa pendekezo hilo .",O O O O B-PER O O O O O O O O O O O O B-PER O O O O,True
train,1234,"Karibu watu milioni 6 . 5 wamesajiliwa kupiga kura Burkinafaso , lakini upigaji kura haukufanyika katika karibu vijiji 1 , 500 kutokana na ukosefu wa usalama .","Karibu watu milioni 6 . 5 wamesajiliwa kupiga kura Burkinafaso/B-LOC , lakini upigaji kura haukufanyika katika karibu vijiji 1 , 500 kutokana na ukosefu wa usalama .",O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O,True
train,1235,"Imetayarishwa na Kennes Bwire , VOA , Washington DCCouscous , chakula cha watu wa kabila la Berber , wanaopatikana Afrika ya Kaskazini kimekuwa maaurufu sana katika kanda hiyo na kwengineko duniani .","Imetayarishwa na Kennes/B-PER Bwire/I-PER , VOA/B-ORG , Washington/B-LOC DCCouscous , chakula cha watu wa kabila la Berber , wanaopatikana Afrika/B-LOC ya Kaskazini kimekuwa maaurufu sana katika kanda hiyo na kwengineko duniani .",O O B-PER I-PER O B-ORG O B-LOC O O O O O O O O O O O B-LOC O O O O O O O O O O O O,True
train,1236,"Hivi karibuni kimetambuliwa na kuwekwa kwenye orodha ya urathi wa utamaduni ya Shirika la Umoja wa Mataifa , la Sayansi na Utamduni Unesco .","Hivi karibuni kimetambuliwa na kuwekwa kwenye orodha ya urathi wa utamaduni ya Shirika/B-ORG la/I-ORG Umoja/I-ORG wa/I-ORG Mataifa/I-ORG ,/I-ORG la/I-ORG Sayansi/I-ORG na/I-ORG Utamduni/I-ORG Unesco/I-ORG .",O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O,True
train,1237,Kinatambuliwa hivi sasa kama urathi wa kiutamaduni duniani .,Kinatambuliwa hivi sasa kama urathi wa kiutamaduni duniani .,O O O O O O O O O,False
train,1238,"Mataifa yaliyo wasilisha pendekezo ili chakula hicho kiwekwe kwenye orodha ya UNESCO ni pamoja na Algeria , Morocco , Tunisia na Mauritania huenda yakawa na tofauti kubwa kati yao , lakini upendo wao wa nafaka hiyo ya Couscous pengine ndio inawaunganisha pamoja .","Mataifa yaliyo wasilisha pendekezo ili chakula hicho kiwekwe kwenye orodha ya UNESCO/B-ORG ni pamoja na Algeria/B-LOC , Morocco/B-LOC , Tunisia/B-LOC na Mauritania/B-LOC huenda yakawa na tofauti kubwa kati yao , lakini upendo wao wa nafaka hiyo ya Couscous pengine ndio inawaunganisha pamoja .",O O O O O O O O O O O B-ORG O O O B-LOC O B-LOC O B-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O,True
train,1239,"Pendekezo lililowasilishwa kwa pamoja na nchi hizo nne kwa baraza la Unesco , lilitoa hoja kwamba Couscous , haikosekani katika kila shughuli aidha ya kitamaduni au kijamii , hivyo kwa wakati mmoja ni chakula cha kawaida na spesheli .","Pendekezo lililowasilishwa kwa pamoja na nchi hizo nne kwa baraza la Unesco/B-ORG , lilitoa hoja kwamba Couscous , haikosekani katika kila shughuli aidha ya kitamaduni au kijamii , hivyo kwa wakati mmoja ni chakula cha kawaida na spesheli .",O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
train,1240,"Wanaeleza kuwa Couscous si chakula tu cha kawaida kwa sababu kinaliwa sana , lakini ni spesheli kwa kuwa kina kuwa na jukumu maalum la kuunganisha watu kwenye mijumuiiko ya kijamii ambapo chakula huletwa na kuliwa .","Wanaeleza kuwa Couscous si chakula tu cha kawaida kwa sababu kinaliwa sana , lakini ni spesheli kwa kuwa kina kuwa na jukumu maalum la kuunganisha watu kwenye mijumuiiko ya kijamii ambapo chakula huletwa na kuliwa .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,1241,"Nafaka hiyo ya Couscous , ikiliwa peke yake , haina mvutio sana , lakini pale unapoata kitoweo cha samaki au nyama , na michuzi na mboga zenye ladha , basi Couscous huwa chakula kitamu kweli .","Nafaka hiyo ya Couscous , ikiliwa peke yake , haina mvutio sana , lakini pale unapoata kitoweo cha samaki au nyama , na michuzi na mboga zenye ladha , basi Couscous huwa chakula kitamu kweli .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,1242,Kila nchi kati ya hizo nne zinajivunia kuwa na Couscous bora zaidi kuliko mwngine .,Kila nchi kati ya hizo nne zinajivunia kuwa na Couscous bora zaidi kuliko mwngine .,O O O O O O O O O O O O O O O,False
train,1243,"Na hivyo Mpishi kutoka Tunisia Taeib Bouhadra , anasema nchi yake inajivunia sana upishi wake tofauti tofauti wa Couscous , akisema wana aina nyingi ya nafaka hio na takriban kila nyumba ina aina yake .","Na hivyo Mpishi kutoka Tunisia/B-LOC Taeib/B-PER Bouhadra/I-PER , anasema nchi yake inajivunia sana upishi wake tofauti tofauti wa Couscous , akisema wana aina nyingi ya nafaka hio na takriban kila nyumba ina aina yake .",O O O O B-LOC B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
train,1244,"Taeib Bouhadra Mpishi kutoka Tunisia anasema : """""""" Ni chakula kizuri sana .","Taeib/B-PER Bouhadra/I-PER Mpishi kutoka Tunisia/B-LOC anasema : """""""" Ni chakula kizuri sana .",B-PER I-PER O O B-LOC O O O O O O O O,True
train,1245,Na kinaokana na watu wa kabila la Berber .,Na kinaokana na watu wa kabila la Berber .,O O O O O O O O O,False
train,1246,"Wao ni wa kwanza katika kanda ya Maghreb ya Afrika yaani , nchi za Tunisia , Morocco , Algeria na Libya .","Wao ni wa kwanza katika kanda ya Maghreb/B-LOC ya Afrika/B-LOC yaani , nchi za Tunisia/B-LOC , Morocco/B-LOC , Algeria/B-LOC na Libya/B-LOC .",O O O O O O O B-LOC O B-LOC O O O O B-LOC O B-LOC O B-LOC O B-LOC O,True
train,1247,"Lakini Coucous bora zaidi , ni ile kutoka Tunisia , hata kwenye mashindano tulioshiriki na Morocco na Algeria , Couscous ya Tunisia imeshinda tuzo nyingi . """"""""","Lakini Coucous bora zaidi , ni ile kutoka Tunisia/B-LOC , hata kwenye mashindano tulioshiriki na Morocco/B-LOC na Algeria/B-LOC , Couscous ya Tunisia/B-LOC imeshinda tuzo nyingi . """"""""",O O O O O O O O B-LOC O O O O O O B-LOC O B-LOC O O O B-LOC O O O O O,True
train,1248,"Kote katika kanda ya Maghreb , Couscous pia inajulikana kama Seksu , au Kusksi au Kseksu , ni chakula kikuu kama vile mchele au tambi zilivyo kwa watu wa Asia , au Ugali kwa watu wa Afrika mashariki , basi Couscous nayo , haikosekani kwenye nyumba ya watu wa nchi za Afrika Kaskazini .","Kote katika kanda ya Maghreb/B-LOC , Couscous pia inajulikana kama Seksu , au Kusksi au Kseksu , ni chakula kikuu kama vile mchele au tambi zilivyo kwa watu wa Asia/B-LOC , au Ugali kwa watu wa Afrika/B-LOC mashariki , basi Couscous nayo , haikosekani kwenye nyumba ya watu wa nchi za Afrika/B-LOC Kaskazini .",O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O B-LOC O O O O O O O O O O O O O O B-LOC O O,True
train,1249,"Katika kamusi za kiarabu , nafaka hiyo ya Couscous iliorodheshwa tangu Karne ya 19 , japo inajulikana kuwa ilikuwepo hata kabla ya hapo .","Katika kamusi za kiarabu , nafaka hiyo ya Couscous iliorodheshwa tangu Karne ya 19 , japo inajulikana kuwa ilikuwepo hata kabla ya hapo .",O O O O O O O O O O O O O O O O O O O O O O O O,False
train,1250,"Bahoudra anaamini kuwa Couscous ilionekana kwanza kwenye milima ya Atlas katika mwaka 218 kabla kuzaliwa kwa yesu , na sasa inauzwa duniani kote .","Bahoudra/B-PER anaamini kuwa Couscous ilionekana kwanza kwenye milima/B-LOC ya/I-LOC Atlas/I-LOC katika mwaka 218/B-DATE kabla kuzaliwa kwa yesu/B-PER , na sasa inauzwa duniani kote .",B-PER O O O O O O B-LOC I-LOC I-LOC O O B-DATE O O O B-PER O O O O O O O,True
train,1251,"Taeib Bouhadra : """""""" Couscous inauzwa kote duniani na huwa nasema kuwa Couscous imekuwa chakula kikubwa kuliko hata pasta .","Taeib/B-PER Bouhadra/I-PER : """""""" Couscous inauzwa kote duniani na huwa nasema kuwa Couscous imekuwa chakula kikubwa kuliko hata pasta .",B-PER I-PER O O O O O O O O O O O O O O O O O O,True
train,1252,Leo kuna hata mashindano ya dunia ya Couscous huko Sicily Italy .,Leo/B-DATE kuna hata mashindano ya dunia ya Couscous huko Sicily/B-LOC Italy/I-LOC .,B-DATE O O O O O O O O B-LOC I-LOC O,True
train,1253,Ni shindano ambalo hushirikisha zaidi ya mataifa kumi .,Ni shindano ambalo hushirikisha zaidi ya mataifa kumi .,O O O O O O O O O,False
train,1254,"Hata Brazil kuna mashindano ya kupika Couscous """""""" Mmiliki wa mgahawa kutoka Morocco , Hicham Hazzoum alikuwa miongoni mwa wapishi wa kwanza wa Couscous waliofurahia tuzo hiyo ya hadhi ya Couscous kutoka Unseco .","Hata Brazil/B-LOC kuna mashindano ya kupika Couscous """""""" Mmiliki wa mgahawa kutoka Morocco/B-LOC , Hicham/B-PER Hazzoum/I-PER alikuwa miongoni mwa wapishi wa kwanza wa Couscous waliofurahia tuzo hiyo ya hadhi ya Couscous kutoka Unseco/B-ORG .",O B-LOC O O O O O O O O O O B-LOC O B-PER I-PER O O O O O O O O O O O O O O O O B-ORG O,True
train,1255,"Hazzoum asema : """""""" Nadhani muda umefika kwa Couscous ya Morocco kutambuliwa duniani kote , kama vile Pizza na mapishi mengine yanavyotambuliwa .","Hazzoum/B-PER asema : """""""" Nadhani muda umefika kwa Couscous ya Morocco/B-LOC kutambuliwa duniani kote , kama vile Pizza na mapishi mengine yanavyotambuliwa .",B-PER O O O O O O O O O B-LOC O O O O O O O O O O O O,True
train,1256,"Lakini ukilinganisha ubora wake , hauwezi kulinganisha .","Lakini ukilinganisha ubora wake , hauwezi kulinganisha .",O O O O O O O O,False
train,1257,"Kwa hiyo ninawashukuru wale walioipatia nafaka hii utamubulisho huu , pamoja na kuchelewa kutambulika , thamamni yake , lakini nafaka hii inastahiki kutambuliwa huko na Unesco . """"""""","Kwa hiyo ninawashukuru wale walioipatia nafaka hii utamubulisho huu , pamoja na kuchelewa kutambulika , thamamni yake , lakini nafaka hii inastahiki kutambuliwa huko na Unesco/B-ORG . """"""""",O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O,True
train,1258,Couscous hutayarishwa kutokana na ngano au shyiri .,Couscous hutayarishwa kutokana na ngano au shyiri .,O O O O O O O O,False
train,1259,"Na mara nyengine pia kutoka mahindi , au mtama , ambayo husagwa na kuwa semolina .","Na mara nyengine pia kutoka mahindi , au mtama , ambayo husagwa na kuwa semolina .",O O O O O O O O O O O O O O O O,False
train,1260,"Hii kisha hufanywa kama tembe ndogo , ambayo huchujwa na baadae kuloekwa majini na kisha kupikwa kwa mvuke .","Hii kisha hufanywa kama tembe ndogo , ambayo huchujwa na baadae kuloekwa majini na kisha kupikwa kwa mvuke .",O O O O O O O O O O O O O O O O O O O,False
train,1261,Wanawake hususan huwa na jukumu kubwa katika utengenezaji na upishi wa Couscous .,Wanawake hususan huwa na jukumu kubwa katika utengenezaji na upishi wa Couscous .,O O O O O O O O O O O O O,False
train,1262,"Wasichana nao sio tu hujifunza kupika Couscous , lakini pia wanajifunza mbinu zote za utengenezaji wa nafaka hio na hata nyimbo zinazoimbwa wakati wa mchakato mzima wa utayarishaji wa Couscous kuanzia uzalishaji hadi upishi .","Wasichana nao sio tu hujifunza kupika Couscous , lakini pia wanajifunza mbinu zote za utengenezaji wa nafaka hio na hata nyimbo zinazoimbwa wakati wa mchakato mzima wa utayarishaji wa Couscous kuanzia uzalishaji hadi upishi .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
train,1263,"Katika kanda lenye mgawanyiko , kuna matumaini kuwa kutambuliwa Couscous na Unesco kutaboresha hali na hadhi ya umoja wao .","Katika kanda lenye mgawanyiko , kuna matumaini kuwa kutambuliwa Couscous na Unesco/B-ORG kutaboresha hali na hadhi ya umoja wao .",O O O O O O O O O O O B-ORG O O O O O O O O,True
train,1264,"No media source currently availableGhasia za karibuni nchini Mali , Niger na Jamhuri ya Afrika ya kati zimesababisha vifo vya mamia ya watu katika wiki za karibuni .","No media source currently availableGhasia za karibuni nchini Mali/B-LOC , Niger/B-LOC na Jamhuri/B-LOC ya/I-LOC Afrika/I-LOC ya/I-LOC kati/I-LOC zimesababisha vifo vya mamia ya watu katika wiki za karibuni .",O O O O O O O O B-LOC O B-LOC O B-LOC I-LOC I-LOC I-LOC I-LOC O O O O O O O O O O O,True
train,1265,"Lakini mwakilishi wa Marekani katika eneo la Sahel anasema kuna matumaini katika eneo hilo la Afrika Magharibi , wakati mataifa kadhaa hivi karibuni yaliitisha uchaguzi wa amani , huku chaguzi zaidi zikitarajiwa kufanyika mwaka huu wa 2021 .","Lakini mwakilishi wa Marekani/B-LOC katika eneo la Sahel/B-LOC anasema kuna matumaini katika eneo hilo la Afrika/B-LOC Magharibi , wakati mataifa kadhaa hivi karibuni yaliitisha uchaguzi wa amani , huku chaguzi zaidi zikitarajiwa kufanyika mwaka/B-DATE huu/I-DATE wa/I-DATE 2021/I-DATE .",O O O B-LOC O O O B-LOC O O O O O O O B-LOC O O O O O O O O O O O O O O O O O B-DATE I-DATE I-DATE I-DATE O,True
train,1266,"Mwakilishi wa juu wa Marekani kwa Sahel barani Afrika amekiri kwamba zilijkuwa wiki chache zenye vurugu katika eneo kubwa la Sahel - eneo ambalo lina mataifa ya Afrika Magharibi ya Burkina Faso , Chad , Mali , Mauritania na Niger .","Mwakilishi wa juu wa Marekani/B-LOC kwa Sahel/B-LOC barani Afrika/B-LOC amekiri kwamba zilijkuwa wiki chache zenye vurugu katika eneo kubwa la Sahel/B-LOC - eneo ambalo lina mataifa ya Afrika/B-LOC Magharibi ya Burkina/B-LOC Faso/I-LOC , Chad/B-LOC , Mali/B-LOC , Mauritania/B-LOC na Niger/B-LOC .",O O O O B-LOC O B-LOC O B-LOC O O O O O O O O O O O B-LOC O O O O O O B-LOC O O B-LOC I-LOC O B-LOC O B-LOC O B-LOC O B-LOC O,True
train,1267,"Eneo hilo limegubikwa na wimbi la ghasia zenye kusababisha mauaji kutoka kwa makundi yenye msimamo mkali , huku zaidi ya matukio ya ghasia 1 , 000 yamelifanyika katika nusu ya kwanza yam waka 2020 , kwa mujibu wa ripoti kutoka Mradi wa Maeneo ya Mizozo ya Silaha na Takwimu za Matukio .","Eneo hilo limegubikwa na wimbi la ghasia zenye kusababisha mauaji kutoka kwa makundi yenye msimamo mkali , huku zaidi ya matukio ya ghasia 1 , 000 yamelifanyika katika nusu ya kwanza yam waka 2020/B-DATE , kwa mujibu wa ripoti kutoka Mradi wa Maeneo ya Mizozo ya Silaha na Takwimu za Matukio .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DATE O O O O O O O O O O O O O O O O O O,True
train,1268,"Hivi karibuni , huko magharibi mwa Niger , wenye msimamo mkali walishambulia vijiji vitatu mnamo Januari 2 , na kuua zaidi ya raia 100 .","Hivi karibuni , huko magharibi mwa Niger/B-LOC , wenye msimamo mkali walishambulia vijiji vitatu mnamo Januari/B-DATE 2/I-DATE , na kuua zaidi ya raia 100 .",O O O O O O B-LOC O O O O O O O O B-DATE I-DATE O O O O O O O O,True
